Timestamp,Data,Type,Camera
2025-05-02T16:18:03.890971,22400A,CODE39,Cam1
2025-05-02T16:18:07.955735,224401,CODE39,Cam1
2025-05-02T16:20:38.437637,038313,I25,Cam1
2025-05-02T16:20:41.599668,2240108101,CODE39,Cam2
2025-05-02T16:20:41.600167,2240111101,CODE39,Cam2
2025-05-02T16:20:41.600569,2240078101,CODE39,Cam2
2025-05-02T16:28:08.547025,2240068101,CODE39,Cam1
2025-05-02T16:28:14.519801,2240083101,CODE39,Cam2
2025-05-02T16:28:21.127203,2240086101,CODE39,Cam1
2025-05-02T16:28:34.511082,63867942464949,I25,Cam1
2025-05-02T16:32:43.831153,2240100101,CODE39,Cam1
2025-05-02T16:33:03.292209,2240113101,CODE39,Cam1
2025-05-02T16:33:09.380398,224011,CODE39,Cam1
2025-05-03T19:04:35.176303,2240146101,CODE39,Cam2
2025-05-03T19:04:36.246157,2240145101,CODE39,Cam2
2025-05-03T19:04:48.617224,2240129101,CODE39,Cam1
2025-05-03T19:05:23.612768,224014Z101,CODE39,Cam2
2025-05-03T19:05:36.874526,2240146201,CODE39,Cam2
2025-05-03T19:05:41.090916,2240146141,CODE39,Cam2
2025-05-03T19:28:42.575882,2240146101,CODE39,Cam2
2025-05-03T19:28:42.670297,2240129101,CODE39,Cam1
2025-05-03T19:29:38.049923,2240100101,CODE39,Cam1
2025-05-03T19:29:38.050749,2240083101,CODE39,Cam1
2025-05-03T19:29:38.089813,2240068101,CODE39,Cam1
2025-05-03T19:29:39.779921,2240113101,CODE39,Cam2
2025-05-03T19:29:39.780752,2240108101,CODE39,Cam2
2025-05-03T19:29:39.781388,2240086101,CODE39,Cam2
2025-05-03T19:29:47.234524,2240078101,CODE39,Cam2
2025-05-03T19:29:48.959306,2240111101,CODE39,Cam1
2025-05-03T19:29:57.922998,.. ,CODE39,Cam1
2025-05-03T19:30:02.613178,.. ZZ,CODE39,Cam1
2025-05-03T19:30:02.654417,2. ZZ,CODE39,Cam1
2025-05-03T19:31:12.581554,1240086101,CODE39,Cam1
2025-05-03T19:31:14.038359,B240086101,CODE39,Cam1
2025-05-03T19:31:26.049788,2240086201,CODE39,Cam2
2025-05-03T19:31:26.556808,2240086U01,CODE39,Cam2
2025-05-03T20:23:18.869041,2240113101,CODE39,Cam2
2025-05-03T20:23:18.869566,2240108101,CODE39,Cam2
2025-05-03T20:23:19.163928,2240083101,CODE39,Cam1
2025-05-03T20:23:19.226775,2240111101,CODE39,Cam1
2025-05-03T20:23:19.338456,2240086101,CODE39,Cam2
2025-05-03T20:23:19.396809,2240100101,CODE39,Cam1
2025-05-03T20:23:19.705884,224F113101,CODE39,Cam2
2025-05-03T20:23:19.937078,2244113101,CODE39,Cam2
2025-05-03T20:23:20.506365,2247113101,CODE39,Cam2
2025-05-03T20:23:21.274649,224V113101,CODE39,Cam2
2025-05-03T20:23:22.989261,224G113101,CODE39,Cam2
2025-05-03T20:23:30.407680,2240068101,CODE39,Cam1
2025-05-03T20:24:02.661360,2240078101,CODE39,Cam1
2025-05-03T20:24:07.648631,2140100101,CODE39,Cam2
2025-05-03T20:24:10.364694,2240811101,CODE39,Cam2
2025-05-03T20:24:15.541066,111101,CODE39,Cam1
2025-05-03T21:24:29.924247,2240068101,CODE39,Cam1
2025-05-03T21:24:30.497189,2240086101,CODE39,Cam2
2025-05-03T21:24:31.208378,2240113101,CODE39,Cam2
2025-05-03T21:24:31.241713,2240108101,CODE39,Cam2
2025-05-03T21:24:31.617367,2240078101,CODE39,Cam2
2025-05-03T21:24:34.275370,2240111101,CODE39,Cam1
2025-05-03T21:24:34.276125,2240083101,CODE39,Cam1
2025-05-03T21:24:35.028137,0101,CODE39,Cam1
2025-05-03 21:44:56,2240113101,CODE39,Cam2
2025-05-03 21:44:56,2240108101,CODE39,Cam2
2025-05-03 21:44:56,2240086101,CODE39,Cam2
2025-05-03 21:44:57,2240078101,CODE39,Cam2
2025-05-03 21:44:58,2244113101,CODE39,Cam2
2025-05-03 21:45:03,2240083101,CODE39,Cam1
2025-05-03 21:45:03,2240100101,CODE39,Cam1
2025-05-03 21:45:04,2/40100101,CODE39,Cam1
2025-05-03 21:45:28,22401G3101,CODE39,Cam2
2025-05-03 21:45:29,22X0108101,CODE39,Cam2
2025-05-03 21:45:41,2240068101,CODE39,Cam1
2025-05-03 21:45:42,2240129101,CODE39,Cam1
2025-05-03 21:46:03,2240111101,CODE39,Cam1
2025-05-03 21:46:03,2F40100101,CODE39,Cam1
2025-05-03 21:46:04,2D40100101,CODE39,Cam1
2025-05-03 21:46:04,2J40100101,CODE39,Cam1
2025-05-03 21:59:47,2240111101,CODE39,Cam1
2025-05-03 21:59:49,2240083101,CODE39,Cam1
2025-05-03 21:59:50,2240086101,CODE39,Cam2
2025-05-03 21:59:50,2240113101,CODE39,Cam2
2025-05-03 21:59:50,2240078101,CODE39,Cam2
2025-05-03 21:59:54,2240190101,CODE39,Cam1
2025-05-03 21:59:55,2240108101,CODE39,Cam2
2025-05-03 21:59:58,2240068101,CODE39,Cam2
2025-05-03 21:59:58,2240100101,CODE39,Cam2
2025-05-03 21:59:59,2240129101,CODE39,Cam2
2025-05-03 22:04:52,2240083101,CODE39,Cam1
2025-05-03 22:04:52,2240111101,CODE39,Cam1
2025-05-03 22:04:53,2240068101,CODE39,Cam1
2025-05-03 22:04:53,2240100101,CODE39,Cam1
2025-05-03 22:04:53,2240108101,CODE39,Cam2
2025-05-03 22:04:53,2240086101,CODE39,Cam2
2025-05-03 22:04:54,2240078101,CODE39,Cam2
2025-05-03 22:04:54,2240100201,CODE39,Cam1
2025-05-03 22:04:58,224010.101,CODE39,Cam1
2025-05-03 22:04:58,2240113101,CODE39,Cam2
2025-05-03 22:05:02,2240086G01,CODE39,Cam2
2025-05-03 22:05:03,6240108101,CODE39,Cam2
2025-05-03 22:05:04,2240129101,CODE39,Cam1
2025-05-03 22:05:24,3101,CODE39,Cam1
2025-05-03 22:13:27,2240108101,CODE39,Cam2
2025-05-03 22:13:27,2240086101,CODE39,Cam2
2025-05-03 22:13:34,2240083101,CODE39,Cam1
2025-05-03 22:13:34,2240078101,CODE39,Cam2
2025-05-03 22:13:35,2240068101,CODE39,Cam1
2025-05-03 22:13:36,2240113101,CODE39,Cam2
2025-05-03 22:13:41,2240100101,CODE39,Cam1
